accuracy,f1_weighted,precision_weighted,h
0.6964285714285714,0.6434382241636332,0.770508658008658,2
0.6964285714285714,0.6145673662022568,0.6784296557770395,2
0.6904761904761905,0.6189639888270024,0.7549004991607032,2
0.7023809523809523,0.6284621416134021,0.7658582913684955,2
0.6964285714285714,0.5966130114017438,0.5409482899268591,2
0.6964285714285714,0.6297331009093321,0.6931850928867016,2
0.6904761904761905,0.6106066337044598,0.6950137688008308,2
0.6964285714285714,0.6310056800497976,0.6915148554586245,2
0.7380952380952381,0.6819952834137231,0.8560213940648724,2
0.7142857142857143,0.6516319609006163,0.7608465608465608,2
0.6785714285714286,0.5999545739862641,0.8201138611472958,2
0.6904761904761905,0.6165708599781742,0.6484060846560846,2
0.7202380952380952,0.6527451780009325,0.7836371743819479,2
0.6964285714285714,0.6232604876493207,0.7629299946929126,2
0.6607142857142857,0.5857567233293469,0.6954887575185112,2
0.6607142857142857,0.5787320966804879,0.6687803692905734,2
0.7083333333333334,0.6189503579209462,0.6908062386785792,2
0.7023809523809523,0.6118094154533567,0.6817703161406309,2
0.7202380952380952,0.6649779444299992,0.7538088151927438,2
0.7380952380952381,0.6854894375016649,0.8165582224792752,2
0.6666666666666666,0.5892245399388256,0.6613093477556654,2
0.7023809523809523,0.6351710081833097,0.7644638347763348,2
0.7142857142857143,0.6380879221196123,0.84257852077001,2
0.7023809523809523,0.6231615131399105,0.7684054241851778,2
0.6904761904761905,0.6122279685745646,0.6409632244370617,2
0.6904761904761905,0.6191265293288074,0.7080082032813125,2
0.7142857142857143,0.654776564798833,0.7467985502869224,2
0.6904761904761905,0.6183670828579879,0.7471699134199135,2
0.6726190476190477,0.6023372029971409,0.6331512979003728,2
0.6964285714285714,0.6267682954307231,0.6850344263084404,2
0.7083333333333334,0.6330734575415427,0.6569991091674765,2
0.6845238095238095,0.6000516990833892,0.6786980749746707,2
0.6964285714285714,0.6233566126700747,0.7227153700627538,2
0.6904761904761905,0.62192708607991,0.7897515527950312,2
0.7321428571428571,0.6655898498509336,0.7900967697020329,2
0.6964285714285714,0.6159715805891178,0.7337244897959183,2
0.7023809523809523,0.6323989656745499,0.7206326659451661,2
0.6964285714285714,0.6246119983193723,0.6963677228137632,2
0.6726190476190477,0.5984294068504594,0.6745064692543684,2
0.7023809523809523,0.6192855900220369,0.6896482683982684,2
0.7083333333333334,0.6466354109211252,0.769974931783763,2
0.7142857142857143,0.6296892591535448,0.8392628205128205,2
0.6845238095238095,0.6125278404252898,0.7111111111111111,2
0.6904761904761905,0.6193327247286874,0.717041847041847,2
0.7023809523809523,0.6373567379622296,0.7924562107855638,2
0.6904761904761905,0.5920317639067638,0.5388867522692967,2
0.6964285714285714,0.6269375411947441,0.755830339872893,2
0.7142857142857143,0.6336656995277837,0.731951838706497,2
0.7023809523809523,0.6152662169580729,0.6882334094276904,2
0.6785714285714286,0.6060187117509072,0.6147754627993371,2
0.6964285714285714,0.6293540564373897,0.6803571428571429,2
0.6845238095238095,0.6162228666395333,0.7508872416891285,2
0.6607142857142857,0.5819064188054446,0.6080802235041086,2
0.7202380952380952,0.6481224089491897,0.8408603512326916,2
0.6845238095238095,0.6197472752541876,0.7484006285702363,2
0.7142857142857143,0.6347423981695803,0.6950860507246377,2
0.6845238095238095,0.5915984814978623,0.5437250657838893,2
0.7023809523809523,0.6469726985910182,0.7588484181401407,2
0.6845238095238095,0.6108135375362265,0.6564935064935066,2
0.7142857142857143,0.6382923980665604,0.6468901272092761,2
0.6904761904761905,0.6168718249970153,0.671701874729825,2
0.6904761904761905,0.6001711516263112,0.6747671654586548,2
0.7023809523809523,0.6197014883749576,0.7593547306352184,2
0.7023809523809523,0.62536677200431,0.6875369385342789,2
0.6904761904761905,0.6154109507050682,0.6931818181818181,2
0.6845238095238095,0.599047347249402,0.5898299580147984,2
0.6964285714285714,0.6416539046060323,0.7048514973553329,2
0.7083333333333334,0.6279030062729317,0.6919746507821718,2
0.6904761904761905,0.6103398443959668,0.7472278911564625,2
0.7023809523809523,0.6191803516773504,0.6811695249195249,2
0.6964285714285714,0.6080379531099334,0.6836447872799913,2
0.6904761904761905,0.6127711323763956,0.6859277044150993,2
0.6845238095238095,0.6181097366371743,0.7660271023302938,2
0.6904761904761905,0.6110614404491954,0.7285572217637435,2
0.7261904761904762,0.6616411913059739,0.7432613625160209,2
0.6904761904761905,0.6192104224674647,0.6869561808688939,2
0.6726190476190477,0.601546539250621,0.6738618709895307,2
0.6964285714285714,0.6118320105820105,0.6008878237601641,2
0.7083333333333334,0.6362053405531667,0.699812535983728,2
0.7023809523809523,0.6386340883871279,0.7735930735930736,2
0.6785714285714286,0.5928854875283447,0.6686068895643364,2
0.6964285714285714,0.6101285489872447,0.6928689085697172,2
0.6964285714285714,0.6191153735623142,0.6132020907836125,2
0.6904761904761905,0.598071083505866,0.5505872803666921,2
0.6785714285714286,0.6019189342403627,0.7144353873077277,2
0.7142857142857143,0.6374803956824505,0.8411827718676124,2
0.6845238095238095,0.602503286362636,0.5837506469979297,2
0.6964285714285714,0.6168192371009272,0.6796141653340111,2
0.7083333333333334,0.6346596292071004,0.7376719576719577,2
0.6904761904761905,0.6045237243000953,0.682910467885229,2
0.7083333333333334,0.6235583201534582,0.6850064828788233,2
0.6845238095238095,0.6016543978037786,0.6843146349448871,2
0.7023809523809523,0.6167993308434484,0.8248450393840465,2
0.7023809523809523,0.643360383597703,0.69668579430424,2
0.6845238095238095,0.6024622243263502,0.8117656153370438,2
0.7083333333333334,0.6352943570590629,0.8431847149486464,2
0.6726190476190477,0.5929535689874035,0.5816760037348272,2
0.6964285714285714,0.6117172400042492,0.6034480859874014,2
0.6964285714285714,0.6082102124150139,0.6795537180389397,2
0.7083333333333334,0.6265437230897757,0.6451316298877274,2
0.6785714285714286,0.6005115447079733,0.7160706187236799,2
0.6845238095238095,0.6084621607063786,0.6754143146620349,2
0.6964285714285714,0.6219102643886619,0.7017954468609149,2
0.7023809523809523,0.6314947574845318,0.7958789953022428,2
0.6666666666666666,0.5947679596095089,0.7216715022566086,2
0.7142857142857143,0.6359860563360444,0.7647845813606683,2
0.6726190476190477,0.5825364547732969,0.5333582150809042,2
0.6904761904761905,0.6188797803799171,0.6823664631462169,2
0.7083333333333334,0.6338076957486584,0.7601182416873906,2
0.6964285714285714,0.6048097581896703,0.5550700776764607,2
0.6726190476190477,0.59702587810584,0.6751214771622935,2
0.6964285714285714,0.6164153161264506,0.7307548911037283,2
0.7142857142857143,0.6460264603121745,0.7385590599876314,2
0.6785714285714286,0.5858589034205232,0.5356585612968592,2
0.6845238095238095,0.5978618950758539,0.6834977930566166,3
0.6964285714285714,0.6194890349302115,0.6968668854912822,3
0.7083333333333334,0.6291160609899442,0.7016140249965694,3
0.6785714285714286,0.5979907938142319,0.6824737762237763,3
0.6845238095238095,0.6035368008992215,0.6888610032407024,3
0.6726190476190477,0.5839062686284908,0.5402872679005083,3
0.6726190476190477,0.5788435101863831,0.5351064499874023,3
0.6488095238095238,0.5690396832865777,0.6532051282051283,3
0.6369047619047619,0.548443648879189,0.5110000499151442,3
0.6726190476190477,0.5858825954624274,0.6713807026307027,3
0.6785714285714286,0.5849392652209553,0.5388574191765682,3
0.6666666666666666,0.5847883412169127,0.6794748842278381,3
0.6607142857142857,0.5758412188104473,0.6578417150225662,3
0.6785714285714286,0.6026753873881097,0.6378813314016889,3
0.6607142857142857,0.5801001847363194,0.6756939139292081,3
0.6785714285714286,0.6006872649628575,0.6946414499605988,3
0.6785714285714286,0.5966465247715247,0.6799242424242424,3
0.6607142857142857,0.57425841713497,0.6601218956482114,3
0.6666666666666666,0.5770225659114548,0.5324606976937116,3
0.6964285714285714,0.6183436661377838,0.6977451643893693,3
0.6845238095238095,0.6129390635204589,0.6968088178667694,3
0.6785714285714286,0.5980903942171547,0.6266116130246564,3
0.6785714285714286,0.5947165284514682,0.5612362186253812,3
0.6785714285714286,0.597820202284488,0.6887749521465681,3
0.6904761904761905,0.6027720322363179,0.6802192926860184,3
0.6666666666666666,0.5841696293902177,0.6718357748443038,3
0.6904761904761905,0.6093788819875776,0.6773809523809524,3
0.6904761904761905,0.6026683789954338,0.6771874999999999,3
0.6726190476190477,0.5884885102366305,0.6772542350273442,3
0.6785714285714286,0.5836614078255415,0.5342261904761905,3
0.6785714285714286,0.5920170457172687,0.680255543775952,3
0.6726190476190477,0.5948103859062763,0.6265361799481697,3
0.6785714285714286,0.5957887221474178,0.683288409703504,3
0.6785714285714286,0.597915747575273,0.6888138714132269,3
0.6666666666666666,0.5764667871810729,0.537584475956092,3
0.6845238095238095,0.6077329286725136,0.680680754571332,3
0.6607142857142857,0.5798645920356448,0.6608954770719476,3
0.6666666666666666,0.5856419156724035,0.670766201217329,3
0.6488095238095238,0.5679995509874596,0.6585020097616996,3
0.6904761904761905,0.6214957917415589,0.6965138309965896,3
0.6369047619047619,0.5594147993854377,0.661905990466362,3
0.6726190476190477,0.591251409654771,0.6774400502598178,3
0.6607142857142857,0.5870538604626855,0.6146751135202982,3
0.6488095238095238,0.563923626145056,0.5328717775526286,3
0.6904761904761905,0.607937388854402,0.6936955445399521,3
0.7023809523809523,0.6247061889903271,0.699257852077001,3
0.7142857142857143,0.6341596614058338,0.6875698953823954,3
0.6845238095238095,0.599223692973693,0.6781863688871775,3
0.6547619047619048,0.5751616404137413,0.6684614727377886,3
0.6726190476190477,0.5822520762691041,0.6630016225604461,3
0.6607142857142857,0.5700864345230543,0.5248904825815377,3
0.6964285714285714,0.6161287940568889,0.6917577307602882,3
0.6845238095238095,0.6058425483730362,0.6965971840169529,3
0.6785714285714286,0.6041188615956737,0.691810967662858,3
0.6666666666666666,0.5764667871810729,0.537584475956092,3
0.6845238095238095,0.6110248804693249,0.6413324383707659,3
0.6428571428571429,0.5694478111757524,0.6101754148629148,3
0.6845238095238095,0.5889398969464329,0.5392808084772371,3
0.6785714285714286,0.5997514348926664,0.672891865079365,3
0.6547619047619048,0.5730067539222233,0.6723014752471818,3
0.6726190476190477,0.5940451160416835,0.6709256429844664,3
0.6845238095238095,0.6112368962594419,0.698031415748674,3
0.6785714285714286,0.5903070426287674,0.5533098995412118,3
0.6845238095238095,0.6100213107355964,0.6873621498288757,3
0.6726190476190477,0.6004379422451711,0.6793304191703206,3
0.6845238095238095,0.6032003656212517,0.6889027938219312,3
0.6547619047619048,0.5664211499379358,0.5255826404635928,3
0.6607142857142857,0.5662131519274376,0.5179865424430642,3
0.6845238095238095,0.60221713184041,0.6946403738800485,3
0.6369047619047619,0.5496322211281119,0.6408549783549783,3
0.6785714285714286,0.6123835397071925,0.6756244164332399,3
0.6964285714285714,0.597736128986129,0.5443629427454872,3
0.6904761904761905,0.6061783325370282,0.6914516750096265,3
0.6607142857142857,0.5794702581072114,0.6685132208911932,3
0.6726190476190477,0.5907129520323012,0.6749916570653005,3
0.6785714285714286,0.5884353741496599,0.5436900056465274,3
0.6666666666666666,0.5831450779748122,0.6682692307692308,3
0.6845238095238095,0.5935874589070077,0.5505412309851477,3
0.6666666666666666,0.5755871002541133,0.5321309186896119,3
0.6785714285714286,0.5939949633699634,0.6800100306197867,3
0.6666666666666666,0.5814468694035183,0.6741666904857181,3
0.6785714285714286,0.5890080744205493,0.5462916353832503,3
0.6666666666666666,0.5804923441053579,0.6637512147716229,3
0.6726190476190477,0.5914917134385259,0.6780804520389716,3
0.6607142857142857,0.5842316011806936,0.6773233897752511,3
0.6845238095238095,0.6065419501133787,0.6826168682576006,3
0.6666666666666666,0.5845526288665387,0.6683840202747765,3
0.6666666666666666,0.5910146844567135,0.6753301320528211,3
0.6785714285714286,0.5946320438583866,0.6812946973661259,3
0.6964285714285714,0.6175965667436882,0.6476038496387334,3
0.6607142857142857,0.577612264723303,0.597289766970618,3
0.6845238095238095,0.596267875017875,0.6788867522692967,3
0.6845238095238095,0.6050772764201492,0.6770411026363407,3
0.6666666666666666,0.5852871761681991,0.676509150310842,3
0.6785714285714286,0.6117441860465116,0.6977223903915633,3
0.6726190476190477,0.5908084163898117,0.5533730158730159,3
0.6904761904761905,0.6033573517126148,0.6816760037348273,3
0.6666666666666666,0.5758918097153392,0.5317732581883525,3
0.6547619047619048,0.5761506797841088,0.6780124330433928,3
0.6666666666666666,0.5854934539145065,0.6044951313858876,3
0.6845238095238095,0.6137468823266722,0.6906750251048497,3
0.6726190476190477,0.5781855635980384,0.5301351727982163,3
0.6428571428571429,0.5611560785633064,0.5280525598508055,3
0.6964285714285714,0.6091932306617809,0.686991545276429,3
0.6904761904761905,0.6113215376292442,0.7019019560686227,3
0.6666666666666666,0.5904349759829212,0.6628870899930387,3
0.6666666666666666,0.5833103331474515,0.6672493071302595,3
0.6785714285714286,0.595486111111111,0.67931869717584,3
0.6726190476190477,0.5850754370274919,0.6724369331065759,3
0.6904761904761905,0.5969051652281466,0.5496336996336997,3
0.6904761904761905,0.6138229562080951,0.6959220969089389,3
0.6964285714285714,0.6132469396559899,0.6965550882515168,3
0.6785714285714286,0.5979113059196179,0.6843706607857551,3
0.6845238095238095,0.6019731694259123,0.6880443666828433,3
0.6607142857142857,0.5735732176151005,0.5357118024514771,3
0.6488095238095238,0.5634307566358042,0.525148169165051,3
0.6845238095238095,0.5955933765573354,0.6729458450046685,3
0.6845238095238095,0.609237079345775,0.6710034013605443,3
0.6726190476190477,0.5882937420645062,0.6797169811320755,3
0.6666666666666666,0.5802471647154416,0.6723653120396028,3
0.6785714285714286,0.58737188057041,0.5453772418058132,3
0.6488095238095238,0.5639029713665589,0.5371321225858765,3
0.6726190476190477,0.5924692368586231,0.6748100323514499,3
0.6845238095238095,0.5978811664913846,0.6744097222222223,3
0.7083333333333334,0.6278299572215768,0.6904107796964939,3
0.6607142857142857,0.5723177542621988,0.5402342755283931,3
0.6607142857142857,0.5807776915113871,0.6776853354978355,3
0.6666666666666666,0.5783166439610539,0.6574737762237762,3
0.6666666666666666,0.5841028165652227,0.6780523612953954,3
0.6964285714285714,0.6148818501759679,0.6880411255411255,3
0.6785714285714286,0.5925875955583754,0.683179012345679,3
0.6785714285714286,0.5823773811701377,0.5333701624462494,3
0.6666666666666666,0.5825027685492802,0.5488721804511278,3
0.6488095238095238,0.5691663204888865,0.5289502164502164,3
0.6845238095238095,0.6024646608727752,0.6942697653223968,3
0.6845238095238095,0.6149856523806103,0.6805009882740974,3
0.6845238095238095,0.6043264174356611,0.674627455877456,3
0.6785714285714286,0.5848542330685188,0.5412692832123278,3
0.6726190476190477,0.6111029464944202,0.6819117727136594,3
0.6726190476190477,0.5798701298701298,0.536099877520685,3
0.6547619047619048,0.5691316106515637,0.5401969298357641,3
0.6785714285714286,0.5910821231565913,0.6721968929415737,3
0.6785714285714286,0.6016300611974656,0.6848081665424098,3
0.6726190476190477,0.5945222840669301,0.6869724522723297,3
0.6726190476190477,0.5873497732426304,0.6634420543995012,3
0.6845238095238095,0.6028626781566986,0.6857796065625313,3
0.6726190476190477,0.590859016370776,0.6833814333814333,3
0.6964285714285714,0.6241437996096382,0.6928462984384037,3
0.6845238095238095,0.5989757067835426,0.6879593274942112,3
0.6666666666666666,0.5820768284003579,0.5998004690727063,3
0.6666666666666666,0.5753738432309861,0.5367731829573935,3
0.6666666666666666,0.5820020308909198,0.6677684793429567,3
0.6488095238095238,0.5697276967833447,0.6619851515581406,3
0.6785714285714286,0.5982313136697466,0.6857984208482547,3
0.7083333333333334,0.6312305808104127,0.6625036669679526,3
0.6904761904761905,0.5995220234212406,0.5487996123518788,3
0.6607142857142857,0.5692386738898366,0.5285119047619047,3
0.6845238095238095,0.606133308855607,0.6798323700109414,3
0.6726190476190477,0.5806954189741514,0.5301344896933132,3
0.6666666666666666,0.5861212966380924,0.6793579931972789,3
0.6726190476190477,0.5906669772349215,0.6873860632576794,3
0.6726190476190477,0.5891301462445443,0.6794554766938488,3
0.6547619047619048,0.576739108018998,0.6735603332241988,3
0.6607142857142857,0.5751482419817661,0.6561709532297767,3
0.6845238095238095,0.6020917169684775,0.6818064182194616,3
0.6845238095238095,0.5923447860156721,0.5466640801546463,3
0.6428571428571429,0.5582691409897292,0.5235954469507101,3
0.6785714285714286,0.5946747403613601,0.6777602885125682,3
0.6845238095238095,0.6065714001760514,0.6881495208146151,3
0.6904761904761905,0.6073007027870249,0.6938190131124914,3
0.6666666666666666,0.5856456883607137,0.6784171075837743,3
0.6785714285714286,0.5827104030209437,0.5343501984126984,3
0.6666666666666666,0.5836502342979413,0.6662310406339932,3
0.6904761904761905,0.5998678847747997,0.5558098733564572,3
0.7142857142857143,0.643587479584922,0.7080627705627706,3
0.6666666666666666,0.583378369665802,0.6673833819241982,3
0.6666666666666666,0.5796389244458974,0.5416058574592627,3
0.6904761904761905,0.6007006803012664,0.674217464298986,3
0.6488095238095238,0.564658399945344,0.6597839295207716,3
0.6726190476190477,0.5939857280140229,0.6762639975359274,3
0.6607142857142857,0.5721353187739743,0.528252997002997,3
0.6964285714285714,0.604837691164746,0.6833256290104694,3
0.6607142857142857,0.5849169755163859,0.6190420643808101,3
0.6845238095238095,0.6007028116357146,0.6838765809354045,3
0.6547619047619048,0.5696719893363488,0.5323041610936129,3
0.6726190476190477,0.5843364986245994,0.5486706587396863,3
0.6726190476190477,0.5992936216943869,0.6827630041915755,3
0.6547619047619048,0.5708245136003133,0.6589726631393298,3
0.6845238095238095,0.6063317634746207,0.6834415584415584,3
0.6845238095238095,0.5941785144290274,0.554491341991342,3
0.6964285714285714,0.5983796296296295,0.5458206686930092,3
0.6785714285714286,0.6000489167379502,0.6760935165406711,3
0.6904761904761905,0.6088133652445246,0.6933948745795435,3
0.6607142857142857,0.5862570181293281,0.6166822217737867,3
0.6964285714285714,0.6276325833634804,0.7011728736557112,3
0.6845238095238095,0.6056077145445916,0.6787300064953518,3
0.6607142857142857,0.5795430034307548,0.6644935752078609,3
0.6666666666666666,0.5764831573655103,0.531232132647227,3
0.6845238095238095,0.6018840121518694,0.6722492401215805,3
0.6726190476190477,0.5882818768533055,0.6813814684372951,3
0.6428571428571429,0.5609368623992808,0.6582650105496745,3
0.6547619047619048,0.5733791280857398,0.6644001831501831,3
0.6904761904761905,0.6051307394681585,0.6850155279503105,3
0.6964285714285714,0.6095476334695652,0.685843685300207,3
0.6785714285714286,0.600710453133006,0.62603886831243,3
0.6964285714285714,0.6186116779479082,0.685345405121654,3
0.6666666666666666,0.5871392168907696,0.6626743746157848,3
0.6726190476190477,0.5886613682222818,0.6764977581941868,3
0.6785714285714286,0.5987845014549029,0.6961320712495525,3
0.6845238095238095,0.5938958032708032,0.549822201607916,3
0.6785714285714286,0.585671924828683,0.5403371493524946,3
0.6726190476190477,0.5828389717278606,0.5413284632034632,3
0.6845238095238095,0.6031769765322397,0.6925887021475257,3
0.6666666666666666,0.5867856376784948,0.6720116618075801,3
0.6666666666666666,0.5917254174397032,0.6685817805383023,3
0.6607142857142857,0.5861463285484229,0.6618203307742809,3
0.6845238095238095,0.6065909090909091,0.68001443001443,3
0.6726190476190477,0.5932358061543671,0.6804446778711485,3
0.6785714285714286,0.5907284110225286,0.6762537776688721,3
0.6547619047619048,0.5787664822026372,0.6804669502037923,3
0.6904761904761905,0.604103835978836,0.6847889226612631,3
0.6726190476190477,0.5821604279051087,0.5339820515338861,3
0.6607142857142857,0.5850864931063846,0.6151234567901235,3
0.6488095238095238,0.573771080663701,0.6699304237198754,3
0.6666666666666666,0.5878323065823066,0.6773060796645703,3
0.6607142857142857,0.5751973516679398,0.5351459140805387,3
0.6785714285714286,0.6025323386532755,0.6846340388007055,3
0.6904761904761905,0.5948922778988138,0.5452331894296181,3
0.6666666666666666,0.5817765428062911,0.6681340718105423,3
0.6607142857142857,0.5704975072915273,0.5300146001796945,3
0.6845238095238095,0.6016387713622035,0.7000452245017461,3
0.6607142857142857,0.5709005125125967,0.5310006942099141,3
0.6845238095238095,0.6037667267720459,0.6862482072402382,3
0.6964285714285714,0.609424486577848,0.6851575761636737,3
0.6904761904761905,0.6051307394681585,0.6850155279503105,3
0.6547619047619048,0.5648362648362648,0.5188943001443002,3
0.6845238095238095,0.6202342000393075,0.6772748971997091,3
0.6726190476190477,0.5982387523515991,0.6758620689655173,3
0.6428571428571429,0.5582175925925926,0.5330424783549783,3
0.6904761904761905,0.6106478838621696,0.6883380163659667,3
0.6488095238095238,0.5628493181310082,0.5348327979644468,3
0.6964285714285714,0.6165440266324642,0.6969012461424274,3
0.6666666666666666,0.5788217806290096,0.5423733286418015,3
0.6726190476190477,0.6029253392401298,0.6860358529830174,3
0.6666666666666666,0.5875775463406125,0.6165410585891452,3
0.6904761904761905,0.6002009894867038,0.5564936119375287,3
0.6845238095238095,0.6105247999244571,0.6678058093392396,3
0.6845238095238095,0.5952654184797042,0.67164786411459,3
0.6964285714285714,0.6060228745826572,0.685741341991342,3
0.6726190476190477,0.58721706864564,0.675851430315716,3
0.6845238095238095,0.6105994975042593,0.6964733261725742,3
0.6666666666666666,0.57524636293324,0.5331375185098589,3
0.6428571428571429,0.5623975674280552,0.5280224370449934,3
0.6904761904761905,0.6075690252626872,0.6864978415047795,3
0.6845238095238095,0.5970548307042115,0.6746774467362703,3
0.6964285714285714,0.6150219520432286,0.6804320537738905,3
0.6845238095238095,0.5976886217203118,0.6772806456099987,3
0.6904761904761905,0.6133239636534934,0.6898859861069163,3
0.6666666666666666,0.5836050061050061,0.6829382696474816,3
0.6785714285714286,0.5931586318738021,0.6777119938884645,3
0.6845238095238095,0.6036741036741037,0.62291426004364,3
0.6726190476190477,0.5956492105743459,0.6756256073858115,3
0.6607142857142857,0.5933814538473617,0.6802148468815136,3
0.6845238095238095,0.5938296914421576,0.5476211696799932,3
0.6964285714285714,0.6116640969289361,0.6946231883247387,3
0.6666666666666666,0.5840115033254131,0.6657936507936507,3
0.6607142857142857,0.5776747557997558,0.6586685672051525,3
0.6785714285714286,0.5952121257036127,0.6869354686318973,3
0.6726190476190477,0.5784904230578275,0.534514044297479,3
0.6845238095238095,0.5929591836734693,0.547626121155533,3
0.6726190476190477,0.5898473690329826,0.6816638608305275,3
0.6964285714285714,0.616449355561661,0.6937865726000544,3
0.6666666666666666,0.5812412464985994,0.5439857761286332,3
0.6666666666666666,0.5820539094995616,0.6643365138263098,3
0.6785714285714286,0.6046745325282731,0.6872012084458413,3
0.6726190476190477,0.5913710218747532,0.6740443378040277,3
0.6845238095238095,0.6065641952983725,0.6783552646647885,3
0.6726190476190477,0.5867639000973858,0.6713619589612639,3
0.6904761904761905,0.5997472861059817,0.6792565597667638,3
0.6726190476190477,0.5980164181057038,0.6130056293727668,3
0.6488095238095238,0.5654011535233753,0.656327449146598,3
0.6964285714285714,0.6109315670712729,0.6977750931239303,3
0.6488095238095238,0.5675699668605775,0.5412227390956383,3
0.6428571428571429,0.5594811095169776,0.5316538896260258,3
0.6845238095238095,0.5990051020408164,0.6748321123321124,3
0.7023809523809523,0.6233186878133686,0.6448908730158729,3
0.6488095238095238,0.5661682883029755,0.6541521213748658,3
0.6785714285714286,0.6002638050525374,0.6697862729315088,3
0.6845238095238095,0.6016995515429701,0.6946304975478563,3
0.6964285714285714,0.6103823953823954,0.6991075048140265,3
0.6726190476190477,0.5895842781557067,0.6770892151326935,3
0.6726190476190477,0.5934662165567716,0.6869118480725623,3
0.6666666666666666,0.5799197437052047,0.5372227151730258,3
0.6785714285714286,0.6045601556066673,0.6861288441228858,3
0.6726190476190477,0.5895235377255925,0.67359339569161,3
0.6845238095238095,0.6016250636056891,0.6889895192526772,3
0.6666666666666666,0.5929946508517938,0.6739107990101039,3
0.6607142857142857,0.5691476620828911,0.5283917138283885,3
0.7023809523809523,0.6289803139367093,0.7010590599876314,3
0.6666666666666666,0.5756937335514059,0.5314411547984764,3
0.6428571428571429,0.5601520826239927,0.5484479248430142,4
0.6904761904761905,0.6136470759632524,0.6937217452167618,4
0.6904761904761905,0.6166489712855041,0.7069900762502803,4
0.6369047619047619,0.558936228053875,0.6716560555846269,4
0.6488095238095238,0.5728173760140761,0.679419929029304,4
0.6428571428571429,0.5540356495412675,0.5290060468631897,4
0.6488095238095238,0.5611577964519141,0.5336286976911977,4
0.625,0.5498304112305148,0.6435583005131877,4
0.625,0.5370477920898089,0.5138303509809722,4
0.6428571428571429,0.551965786381711,0.5201688218390805,4
0.6488095238095238,0.5614604756631335,0.5476095833365969,4
0.6428571428571429,0.5678392399974835,0.6836734693877551,4
0.6428571428571429,0.5593393525107283,0.6526055296393218,4
0.6488095238095238,0.5663660639694474,0.6724529900390517,4
0.6547619047619048,0.5738976845688926,0.6776264909318664,4
0.6785714285714286,0.5967875429304512,0.6921350479991327,4
0.6666666666666666,0.5909404858937015,0.6830572507991862,4
0.6369047619047619,0.54524053211028,0.5118430739458282,4
0.6428571428571429,0.5608634421134421,0.5377280824253822,4
0.6666666666666666,0.5930850195556078,0.6885983560090703,4
0.6488095238095238,0.5841824816543918,0.6950334821428571,4
0.6488095238095238,0.5672154160346186,0.5925571617535903,4
0.6428571428571429,0.5644665362157623,0.5543672597244027,4
0.6607142857142857,0.5820366673239344,0.6868644067796611,4
0.6607142857142857,0.57512628912864,0.5489226150230208,4
0.6428571428571429,0.5629883147439327,0.659182492441421,4
0.6666666666666666,0.5923965418345057,0.6812578320802005,4
0.6547619047619048,0.5740088946026172,0.6722700950535253,4
0.6369047619047619,0.5522384392353433,0.5288274225774227,4
0.6666666666666666,0.5745496566925139,0.5316444187737988,4
0.6607142857142857,0.5722868691120921,0.544124143163759,4
0.6607142857142857,0.5872260840615271,0.6817157749343123,4
0.6309523809523809,0.5468599561036536,0.6704903217325577,4
0.6488095238095238,0.5729429290048306,0.6901500139205057,4
0.6369047619047619,0.5475562019679666,0.5214320401820403,4
0.6726190476190477,0.5924370764565989,0.6816727289001725,4
0.6309523809523809,0.5520398192178112,0.655896043280836,4
0.6428571428571429,0.5652657291130934,0.6594934757528742,4
0.625,0.5404678538081898,0.5103428890816727,4
0.6726190476190477,0.6094170253315584,0.699990448037323,4
0.6309523809523809,0.5526974505268585,0.6620617952107073,4
0.6428571428571429,0.5676678358001708,0.6783924562327155,4
0.6428571428571429,0.5658234145323748,0.6811798174503093,4
0.6547619047619048,0.5678903268624522,0.5400572509705637,4
0.6607142857142857,0.5844053978382336,0.7042618080824061,4
0.6785714285714286,0.6051277638024626,0.6945762844611528,4
0.6607142857142857,0.5802402580695419,0.6879393424036282,4
0.6488095238095238,0.5633461076738387,0.5289716924424883,4
0.6369047619047619,0.5565971959075408,0.6593523448915365,4
0.6428571428571429,0.5490479525815243,0.5144453786156372,4
0.6428571428571429,0.5559389797194675,0.5266760651629072,4
0.6785714285714286,0.6028496070913887,0.6907483354851776,4
0.6547619047619048,0.5798881673881674,0.6852418745275889,4
0.6666666666666666,0.5918630083612393,0.6905256265123094,4
0.6428571428571429,0.5551327193353771,0.5421150778420915,4
0.6666666666666666,0.5817714478774193,0.5500265502264702,4
0.6130952380952381,0.5330097096309788,0.5736221663641018,4
0.6607142857142857,0.5712953572233491,0.5384540664901196,4
0.6547619047619048,0.5723918596974654,0.6666649009803091,4
0.6428571428571429,0.5614771853660743,0.6661352040816326,4
0.6369047619047619,0.5574150505973533,0.6580324088642158,4
0.6785714285714286,0.5991650976403287,0.6961437685121895,4
0.6607142857142857,0.5773737498456599,0.5608000326655052,4
0.6666666666666666,0.5922745764972656,0.6874055323207866,4
0.6547619047619048,0.5868917624521073,0.6826228878648234,4
0.6666666666666666,0.5890745828245828,0.6917718596059114,4
0.6428571428571429,0.558360010670935,0.5296960849054567,4
0.6369047619047619,0.5467578056863771,0.5159070655098197,4
0.6547619047619048,0.5758223733028115,0.681665219279201,4
0.6309523809523809,0.5437024174849072,0.6457123087685149,4
0.6547619047619048,0.5810434152035853,0.6753771551724138,4
