accuracy,f1_weighted,precision_weighted,k
0.875,0.8719377228194085,0.8841142122688613,2
0.8630952380952381,0.8590436174469789,0.8775354853479853,2
0.8869047619047619,0.8815985618064343,0.8965423017842372,2
0.9107142857142857,0.9101952311254637,0.9236178342304665,2
0.8928571428571429,0.8876415201781417,0.9209051724137931,2
0.8511904761904762,0.8435067747268774,0.8644321617535903,2
0.8809523809523809,0.8732979506650602,0.8938271604938273,2
0.875,0.8713577631498288,0.889736548922821,2
0.8928571428571429,0.8914572181680386,0.9024698678754656,2
0.8928571428571429,0.8899423573166965,0.900033926614124,2
0.875,0.8711761688802504,0.8854808286951145,2
0.8690476190476191,0.8645044040130123,0.8970458553791887,2
0.8452380952380952,0.8403380825906879,0.8731725146198832,2
0.875,0.8671595180153776,0.890664950843861,2
0.8511904761904762,0.8460135032385377,0.8607796105299944,2
0.8690476190476191,0.8646788227328247,0.8904608718487395,2
0.8928571428571429,0.8891484596838956,0.9009997456813362,2
0.9107142857142857,0.907628503493165,0.926004947433519,2
0.8928571428571429,0.8893046879155444,0.9127509874917709,2
0.8690476190476191,0.8621326324094702,0.87082560296846,2
0.875,0.8637464741994358,0.8915429808286952,2
0.9166666666666666,0.9168254406486663,0.9214673913043478,2
0.8869047619047619,0.883443574427895,0.9005885919182488,2
0.8809523809523809,0.876870893334308,0.8958440006827102,2
0.9047619047619048,0.9031814233282625,0.9274193548387097,2
0.8511904761904762,0.8421389702293232,0.8686685090702949,2
0.9047619047619048,0.9008380645846953,0.9154620181405895,2
0.9226190476190477,0.9220647624800448,0.9318683780377328,2
0.875,0.8725116620074602,0.8981993309110246,2
0.875,0.8709586900376374,0.8982303190636524,2
0.8928571428571429,0.889089608601239,0.9134972170686456,2
0.8630952380952381,0.8593645882566714,0.8870563959849675,2
0.9166666666666666,0.9114765876029955,0.9224117962597224,2
0.8928571428571429,0.8896064394703233,0.9155228758169935,2
0.8452380952380952,0.8357855899219901,0.8655209452201934,2
0.8869047619047619,0.8834215877319326,0.9061874749899962,2
0.9226190476190477,0.9219564250357831,0.9267252953813104,2
0.8928571428571429,0.8922377437979631,0.905661269249811,2
0.9107142857142857,0.9081990561101072,0.9275235502549477,2
0.8809523809523809,0.8728717818817073,0.9164736164736164,2
0.9107142857142857,0.9093483323561982,0.9178251408090116,2
0.9166666666666666,0.9151344994368251,0.930576441102757,2
0.8809523809523809,0.8732544742034746,0.9056213394448688,2
0.8333333333333334,0.8245187961189813,0.8761126300599984,2
0.8928571428571429,0.8915036852211922,0.9058310941931632,2
0.8809523809523809,0.8755560561123608,0.8875923956569116,2
0.9047619047619048,0.9014336330512803,0.9147792022792023,2
0.8690476190476191,0.8655356451523698,0.8803571428571428,2
0.875,0.8674783220947772,0.9030668405668406,2
0.8928571428571429,0.88963559390426,0.9102037622870957,2
0.8869047619047619,0.8829398340535722,0.9130108136444542,2
0.8214285714285714,0.814596005107037,0.83489828934055,2
0.8690476190476191,0.8611289340977789,0.8825550180813337,2
0.9047619047619048,0.9021083083583085,0.9096053236109259,2
0.9166666666666666,0.9150369724458455,0.9245902064529515,2
0.8809523809523809,0.8770850027563238,0.8902275219298246,2
0.8630952380952381,0.8556815613395873,0.8929362654152571,2
0.8511904761904762,0.843609792256203,0.8591836734693878,2
0.8869047619047619,0.8853880733579983,0.9061507936507938,2
0.875,0.8708456504509134,0.8978206097253716,2
0.8630952380952381,0.8563635510556348,0.8877323656735421,2
0.8869047619047619,0.8769053716387822,0.8925233554960447,2
0.9107142857142857,0.907534043756954,0.9195033141461713,2
0.8928571428571429,0.8910942321790871,0.905839002267574,2
0.8988095238095238,0.8962792849202585,0.9257251287611817,2
0.8869047619047619,0.879510873179367,0.9097726773994055,2
0.8869047619047619,0.8824370445264503,0.8956590452558195,2
0.8869047619047619,0.8834084692966435,0.9075617283950618,2
0.8392857142857143,0.8362416737029741,0.8491101491101493,2
0.875,0.8655135573239021,0.8832347753916382,2
0.8511904761904762,0.8446324837718707,0.8643268464697036,2
0.8869047619047619,0.8872945347921627,0.9081113000755858,2
0.8809523809523809,0.8763612306733017,0.8958208458208459,2
0.8928571428571429,0.8883956977765027,0.9026479472908042,2
0.9166666666666666,0.9125687143544287,0.9354838709677418,2
0.8869047619047619,0.8851362053918,0.8921483408178086,2
0.875,0.863896445992908,0.9034886322950232,2
0.8392857142857143,0.8313039741259305,0.8531903145873734,2
0.8809523809523809,0.8796690248670286,0.8911876547352154,2
0.8988095238095238,0.8979938618712074,0.9043817637964644,2
0.8630952380952381,0.8592223603841154,0.8929078804078804,2
0.9107142857142857,0.9086319837908209,0.916727035641843,2
0.8869047619047619,0.8836345425328476,0.9135204081632653,2
0.8511904761904762,0.8439231760637097,0.8558648459383753,2
0.8630952380952381,0.8574048126467482,0.8944772645900465,2
0.8988095238095238,0.8976851854189883,0.9034224373510088,2
0.8809523809523809,0.8771220504090413,0.8841030377668309,2
0.8988095238095238,0.895578384300189,0.9102597402597402,2
0.9107142857142857,0.907393602730762,0.9197015654897195,2
0.8571428571428571,0.8525868467044939,0.8704495259642319,2
0.9047619047619048,0.9004755141420334,0.9261849261849262,2
0.8928571428571429,0.8879916972327977,0.9088687199017539,2
0.8809523809523809,0.8738384802884379,0.905358734402852,2
0.8571428571428571,0.8549413947969126,0.8730858391101799,2
0.9166666666666666,0.9136000808797535,0.92826278659612,2
0.8988095238095238,0.8963217732597579,0.9064167692939245,2
0.8988095238095238,0.8942238590543676,0.9197946315623022,2
0.8869047619047619,0.882247973413387,0.9106563079777364,2
0.8630952380952381,0.861120716695272,0.8644132079282456,2
0.8809523809523809,0.87784288318502,0.8861813186813188,2
0.875,0.8714404315185194,0.8823216114402749,2
0.8869047619047619,0.8837886748454463,0.8960878291532295,2
0.9166666666666666,0.9133773664504561,0.9267644557823128,2
0.8869047619047619,0.8844614696547508,0.8904830322933771,2
0.8928571428571429,0.8923355056308238,0.9026298384851016,2
0.875,0.8706124802414666,0.8852115636598393,2
0.8869047619047619,0.8839631634482132,0.900921658986175,2
0.8690476190476191,0.8655745902697122,0.8974789915966385,2
0.875,0.8733146460554666,0.8891335774075712,2
0.9345238095238095,0.935041824480552,0.9372599180207876,3
0.8988095238095238,0.8979398577612863,0.9020737327188941,3
0.8928571428571429,0.8919862631042756,0.8962861699703805,3
0.9047619047619048,0.9062540943846297,0.9129923852830256,3
0.875,0.873185458994371,0.872784802326728,3
0.8928571428571429,0.8921164967676596,0.8938041125541125,3
0.8690476190476191,0.866598190245454,0.8759882020081262,3
0.8928571428571429,0.8927025193534627,0.8956537887518825,3
0.8869047619047619,0.885385330706386,0.8952568225575815,3
0.8511904761904762,0.8489264768808679,0.8615284497637439,3
0.8988095238095238,0.8964999149450369,0.912839974699557,3
0.9345238095238095,0.9338625119524593,0.9354182308374855,3
0.8630952380952381,0.8629230298054348,0.8720333587980647,3
0.9345238095238095,0.9337735094037615,0.936207184628237,3
0.9047619047619048,0.903637655717314,0.9042807373785635,3
0.8869047619047619,0.8876872971410786,0.8980323404665508,3
0.9345238095238095,0.9331772525168751,0.939632793207844,3
0.9047619047619048,0.9054795544591463,0.9067660734327402,3
0.8928571428571429,0.8934713360844684,0.89510656010656,3
0.8988095238095238,0.8971932099398023,0.9062091503267973,3
0.8928571428571429,0.8907879678163402,0.899563158596772,3
0.9047619047619048,0.9045690740064142,0.90505328005328,3
0.8928571428571429,0.8928271308523409,0.8948058819487391,3
0.8988095238095238,0.8979747610675634,0.9015882300656738,3
0.8809523809523809,0.8804095875986458,0.8922422430510666,3
0.8988095238095238,0.8986394557823131,0.8986796536796536,3
0.875,0.8712274229199867,0.8832748737305387,3
0.8630952380952381,0.8633870754480627,0.8695941241993873,3
0.8928571428571429,0.8896449213337798,0.9047656691134953,3
0.9166666666666666,0.9147320694880146,0.9151289682539683,3
0.8988095238095238,0.8982927349121878,0.8990334665334666,3
0.8690476190476191,0.86917113782142,0.8739238518373856,3
0.9047619047619048,0.9044641952250648,0.9065141207998351,3
0.9226190476190477,0.9233076087577888,0.9266751766751766,3
0.9166666666666666,0.9168523682765032,0.9181485181485181,3
0.8988095238095238,0.8970289327772635,0.901370535442785,3
0.9166666666666666,0.915732539771611,0.9235518662938017,3
0.9226190476190477,0.9227922077922078,0.923883656026513,3
0.8928571428571429,0.8906624554583739,0.8963780663780666,3
0.8869047619047619,0.8854428752605044,0.8930286155291165,3
0.8511904761904762,0.8506400461624295,0.8563304723598841,3
0.8869047619047619,0.8820557575256823,0.9013605442176872,3
0.9107142857142857,0.9097828868042607,0.9103772814487101,3
0.9107142857142857,0.9109023041840849,0.9125333594976452,3
0.9107142857142857,0.9096364421779493,0.9148013712442025,3
0.8690476190476191,0.8660881801125704,0.8809317666460524,3
0.8928571428571429,0.892198517209952,0.8934358465608466,3
0.8928571428571429,0.89361960589707,0.8945932539682541,3
0.9047619047619048,0.9033725693098272,0.9083988549255916,3
0.8869047619047619,0.8870033417935504,0.8953420256991684,3
0.9107142857142857,0.9088512756433412,0.9158297529538131,3
0.8988095238095238,0.8979120104701499,0.9023885836385837,3
0.9166666666666666,0.9161479465611082,0.917591376015289,3
0.875,0.8729034423133802,0.8812135123409632,3
0.8690476190476191,0.8678478642539267,0.8763526916142801,3
0.9166666666666666,0.9166998892580289,0.9188124375624376,3
0.875,0.8749856648010592,0.8755941479155764,3
0.8869047619047619,0.8861846156902479,0.8858643620871882,3
0.8869047619047619,0.8866916136215159,0.8912046287046287,3
0.8571428571428571,0.849444839239821,0.8603631267321743,3
0.8988095238095238,0.898279894708466,0.9029238618524333,3
0.9047619047619048,0.9041168091168091,0.9053133815038577,3
0.8571428571428571,0.8543886999244142,0.871953781512605,3
0.8928571428571429,0.8940170940170938,0.8977659245516388,3
0.9345238095238095,0.9337400473537856,0.943414588057445,3
0.8809523809523809,0.8803405047655918,0.8913429406850459,3
0.8869047619047619,0.8839645679268322,0.8895070280666546,3
0.8630952380952381,0.8569311278277845,0.8660005668934241,3
0.9166666666666666,0.9170493592601006,0.9194118549191013,3
0.8452380952380952,0.8432313810220787,0.8462873453474957,3
0.8809523809523809,0.8797222140888876,0.8927644888364703,3
0.9226190476190477,0.9220344534608538,0.9260977398205659,3
0.875,0.873037270463741,0.8809609865451558,3
0.8869047619047619,0.8856456712930426,0.887824062553662,3
0.8988095238095238,0.898113235025209,0.9082063918757468,3
0.875,0.8698178151824061,0.8809362705196038,3
0.9107142857142857,0.9090408599337171,0.9188288218513211,3
0.9166666666666666,0.9137724351507205,0.9209751809965281,3
0.8988095238095238,0.898912908628497,0.899223602484472,3
0.9166666666666666,0.9147677258142376,0.9178454690672735,3
0.8630952380952381,0.8634650165320584,0.8654242858590684,3
0.9047619047619048,0.9026784595512086,0.9076243201243201,3
0.9285714285714286,0.9286510590858418,0.9311997526283241,3
0.9107142857142857,0.909666943700557,0.913921709034491,3
0.8988095238095238,0.8975025511341964,0.900658223519819,3
0.9047619047619048,0.9038335117244729,0.9079184704184703,3
0.8571428571428571,0.8541851646803532,0.8692821573073675,3
0.8690476190476191,0.8651566446921217,0.8718931554103122,3
0.8452380952380952,0.8445647978945507,0.8569329237071173,3
0.8690476190476191,0.8650225821268837,0.877678749689317,3
0.875,0.8708889394327807,0.8824059927001103,3
0.8630952380952381,0.8603783373814642,0.8661429473186689,3
0.875,0.877011626014236,0.8951607915893631,3
0.875,0.8740280727675686,0.8780184588455265,3
0.9047619047619048,0.9035567355880951,0.9057953166274008,3
0.9047619047619048,0.9037198138084663,0.904192512111767,3
0.9166666666666666,0.9153464751399796,0.9359373378981223,3
0.9047619047619048,0.9050059472540093,0.9079022988505746,3
0.8988095238095238,0.8956613247954026,0.897680032999582,3
0.8571428571428571,0.853360345877947,0.8556074240809999,3
0.8511904761904762,0.8479430581119919,0.8580939800836909,3
0.9047619047619048,0.902696950315998,0.9082414575025413,3
0.9226190476190477,0.9233656864962217,0.9275611498517902,3
0.8630952380952381,0.8611253647739173,0.8652894140112185,3
0.9404761904761905,0.9403277183889429,0.9404112554112555,3
0.9166666666666666,0.9172675433809888,0.9197921390778534,3
0.9107142857142857,0.909294475365904,0.9144856549014626,3
0.875,0.8684104696009458,0.8846111758052169,3
0.8630952380952381,0.862871256095123,0.8645572853647387,3
0.9464285714285714,0.9451245979883907,0.948460802112118,3
0.8630952380952381,0.8578149459677827,0.8621362445271362,3
0.8869047619047619,0.884956138809808,0.8863024376417235,3
0.9226190476190477,0.9215126003119926,0.9257437070938215,3
0.8928571428571429,0.8931481481481482,0.8954200561343418,3
0.8571428571428571,0.8517003001473278,0.8723203996103537,3
0.8869047619047619,0.8855724107824947,0.8881280582408402,3
0.8988095238095238,0.897137366476989,0.9005028735632185,3
0.9047619047619048,0.9037243784584209,0.9044164035106064,3
0.8690476190476191,0.8678963193669076,0.8785297497135056,3
0.9404761904761905,0.9399092970521542,0.9476190476190476,3
0.8928571428571429,0.8884305237246414,0.9000972721594842,3
0.8928571428571429,0.8915870101610617,0.8979414682539684,3
0.9166666666666666,0.9121916063092532,0.9267293766141693,3
0.9107142857142857,0.9109082822087876,0.9150831602775275,3
0.875,0.87254212290977,0.8804791271347248,3
0.9107142857142857,0.9103899120623857,0.919624675142502,3
0.9226190476190477,0.9223787805720579,0.9256748774292634,3
0.8809523809523809,0.8801255104648555,0.8818877551020408,3
0.875,0.8752245977756183,0.8818213115205596,3
0.8928571428571429,0.8920845136433497,0.8925807823129251,3
0.8988095238095238,0.8972935892703336,0.9030063138615768,3
0.8988095238095238,0.897892016726645,0.9007129774986918,3
0.9285714285714286,0.9273801901713066,0.9288398881819935,3
0.9285714285714286,0.9273212976357531,0.9350925746282978,3
0.8511904761904762,0.852751603899023,0.8605731893571056,3
0.9047619047619048,0.9048464039703933,0.9055985014046607,3
0.8809523809523809,0.8785215001164977,0.8830899305037236,3
0.8869047619047619,0.8858817682795445,0.8903248735391593,3
0.8928571428571429,0.888415206593004,0.9137866995433409,3
0.8928571428571429,0.8915986907583546,0.8956418824839877,3
0.8214285714285714,0.8192307808904448,0.822185092360531,3
0.8928571428571429,0.8914441513702148,0.8979828668868078,3
0.9464285714285714,0.9442577030812326,0.9489573607220666,3
0.9047619047619048,0.9028215761539526,0.9048793624921445,3
0.875,0.8726789457921533,0.8806823092213292,3
0.8928571428571429,0.8902264202803286,0.893739961749425,3
0.9047619047619048,0.9032071500686996,0.9084645024862417,3
0.9166666666666666,0.9171797939955203,0.927394972325848,3
0.8988095238095238,0.8980562674242274,0.8992701247165533,3
0.8690476190476191,0.8677274175433403,0.8746784345922277,3
0.8690476190476191,0.8687515334404969,0.875475669194881,3
0.8988095238095238,0.8967642410499553,0.901549839049839,3
0.8869047619047619,0.884355659557056,0.9052147852147853,3
0.9226190476190477,0.9220885323826499,0.9244352869352869,3
0.8571428571428571,0.8592400452244389,0.8703222703222703,3
0.8392857142857143,0.8351370851370852,0.8521672771672771,3
0.8809523809523809,0.8761598206534076,0.8845092407592409,3
0.9107142857142857,0.9103256239884145,0.9140400604686321,3
0.8988095238095238,0.8980579605579605,0.9024376417233559,3
0.9047619047619048,0.9012062669110392,0.9106333785110469,3
0.8511904761904762,0.8446912843254307,0.8572175285884963,3
0.8928571428571429,0.8885821277327938,0.8915857567607061,3
0.8928571428571429,0.890985017841252,0.8973180507512026,3
0.875,0.8723431375776011,0.8924547674547674,3
0.9047619047619048,0.9025147045940268,0.912483075504854,3
0.875,0.8736074665346296,0.8805583454777003,3
0.9047619047619048,0.9028440113345775,0.9102359693877551,3
0.9226190476190477,0.9225311175405043,0.9243849411745376,3
0.9226190476190477,0.9228042458943003,0.9250706720815417,3
0.8511904761904762,0.8504438491111985,0.8754027926960257,3
0.8630952380952381,0.8621592424345155,0.8714590964590966,3
0.8988095238095238,0.8951981411923571,0.905145202020202,3
0.8928571428571429,0.8922635378351632,0.8949849102281815,3
0.9166666666666666,0.917485646740966,0.9209539693494145,3
0.8928571428571429,0.8904442283625493,0.8984188569714885,3
0.9285714285714286,0.9281618471862374,0.9334504780933353,3
0.9226190476190477,0.9210822488261512,0.924786412881651,3
0.9226190476190477,0.9217198024093123,0.9221291902541903,3
0.8333333333333334,0.8339038137142012,0.8425691673663275,3
0.8869047619047619,0.8860876355746395,0.8903864323507181,3
0.8690476190476191,0.8681394806655843,0.8740771342275102,3
0.875,0.8692772426321779,0.8878841746488805,3
0.8690476190476191,0.8669325979142596,0.8672621805385778,3
0.9166666666666666,0.9166942893805731,0.9221853741496598,3
0.8988095238095238,0.897339460478067,0.9016839641839643,3
0.8988095238095238,0.8960574347151254,0.9095444238301381,3
0.8928571428571429,0.8914376861855852,0.8932461300882353,3
0.8630952380952381,0.8599166742016929,0.8680388822195544,3
0.9285714285714286,0.9284335690149645,0.9324110413396127,3
0.875,0.8721088778564599,0.8763260093309354,3
0.9226190476190477,0.9216525475184554,0.9253323039742214,3
0.8928571428571429,0.8932761166482097,0.8983734519448804,3
0.8869047619047619,0.8868197747235408,0.8964121773968973,3
0.9107142857142857,0.9095782757547463,0.9107241964384821,3
0.9047619047619048,0.9042511768480205,0.912116983545555,3
0.8988095238095238,0.8977202531635933,0.9110863095238095,3
0.8690476190476191,0.8639984461179373,0.8740324942392612,3
0.9047619047619048,0.9031936418275445,0.9064174912389198,3
0.8869047619047619,0.885962701691602,0.8927889920536979,3
0.9047619047619048,0.9030559916274202,0.9077271934414791,3
0.8690476190476191,0.8668118830854679,0.8694720289137366,3
0.8988095238095238,0.8973826165923936,0.9012531328320802,3
0.9047619047619048,0.902336399159249,0.9203171167456882,3
0.8392857142857143,0.8350066952860531,0.8656438393280498,3
0.8928571428571429,0.8902279829680789,0.8997872225813404,3
0.8690476190476191,0.866785563339866,0.8694170688218306,3
0.9047619047619048,0.9041045086581916,0.9103054056871791,3
0.9166666666666666,0.9155015852494844,0.9183942623792247,3
0.9166666666666666,0.9158736311061892,0.9228058126084442,3
0.9345238095238095,0.9333069331343606,0.9435159121119713,3
0.8988095238095238,0.8970253002811143,0.8999352777548266,3
0.8511904761904762,0.8420053787936707,0.8554073571930716,3
0.9345238095238095,0.9363884311488571,0.9411630036630036,3
0.8928571428571429,0.890685017631849,0.9071588904922239,3
0.8571428571428571,0.8557000494433362,0.8661946532999164,3
0.9107142857142857,0.9105936546065427,0.9195079285632749,3
0.8928571428571429,0.889425851925852,0.8968681297190322,3
0.9107142857142857,0.9091852131217936,0.9104574773053035,3
0.9047619047619048,0.9049516440854798,0.9076919888255292,3
0.875,0.8755355501544525,0.8866645941530733,3
0.9166666666666666,0.9158104922929721,0.919638361091563,3
0.9107142857142857,0.9110753192385845,0.9125346434870243,3
0.8809523809523809,0.8812389308443829,0.8917332667332667,3
0.9226190476190477,0.9206462585034015,0.9212695199537305,3
0.9226190476190477,0.9221598829052245,0.926112734383411,3
0.8571428571428571,0.8540421056930492,0.858786618095514,3
0.9047619047619048,0.9033085867181195,0.9155812937062936,3
0.9047619047619048,0.9027245633140117,0.9082312091503267,3
0.8809523809523809,0.8798490002061431,0.8875065410779696,3
0.9285714285714286,0.9278579947184599,0.9346155567490154,3
0.8928571428571429,0.8859762295722886,0.9133053221288515,3
0.9345238095238095,0.9340479781656251,0.9352251584394441,3
0.9226190476190477,0.9211355311355311,0.9266014097946871,3
0.8928571428571429,0.8871601335677928,0.9026991526991527,3
0.8988095238095238,0.8987901282575249,0.9108843537414965,3
0.8869047619047619,0.8872933788900177,0.8913032581453633,3
0.875,0.8723842637830327,0.8781526071967249,3
0.9047619047619048,0.9030850376823358,0.9044935783678019,3
0.8928571428571429,0.8924531077718063,0.8987825711963643,3
0.8809523809523809,0.8772546520436462,0.8867539787798409,3
0.8988095238095238,0.8973731128322233,0.9067990437772221,3
0.8869047619047619,0.8863082219157208,0.8933166248955724,3
0.8511904761904762,0.8501954789923465,0.8580558539205155,3
0.9166666666666666,0.9149406532535707,0.9182752093776939,3
0.9226190476190477,0.9221212362230398,0.9267151675485008,3
0.9226190476190477,0.920123675615805,0.9266109221466365,3
0.875,0.874354410406183,0.8784349723286504,3
0.9107142857142857,0.9082914362326127,0.9163976648351648,3
0.875,0.870808220870441,0.8772325307294133,3
0.9226190476190477,0.9228551278667494,0.9267222310700572,3
0.8809523809523809,0.8799693079029812,0.8903595607896684,3
0.8809523809523809,0.8812085356229099,0.890434203984624,3
0.8928571428571429,0.889894399788901,0.8955528676116911,3
0.9166666666666666,0.9159582437626215,0.917063492063492,3
0.8690476190476191,0.866762493403568,0.8697198622910767,3
0.9166666666666666,0.9162354649567368,0.9229790575233924,3
0.8630952380952381,0.8579098869277441,0.8668069727891157,3
0.8869047619047619,0.8862431385079852,0.8929465751817968,3
0.8928571428571429,0.8911517903864843,0.8960632401108592,3
0.8511904761904762,0.8499320339097005,0.8572481290261462,3
0.8809523809523809,0.8787844254237333,0.8803823337156671,3
0.9047619047619048,0.9040552655170596,0.9084471691902568,3
0.9047619047619048,0.9048994807158072,0.9145502794696343,3
0.8869047619047619,0.8892300444324978,0.8928364389233956,3
0.8809523809523809,0.8796559749900152,0.8850437943179879,3
0.9166666666666666,0.9148399424583069,0.9188869992441421,3
0.9047619047619048,0.9043596803800885,0.9041883116883117,3
0.8928571428571429,0.890304589722778,0.90313758799775,3
0.8869047619047619,0.8845013456760595,0.9014073371283997,3
0.8690476190476191,0.8677595017423779,0.8727926414178682,3
0.8571428571428571,0.8553345069615409,0.8566822562358276,3
0.8630952380952381,0.8617742220808086,0.876279357897005,3
0.9226190476190477,0.9219900355831749,0.9224496621391032,3
0.8928571428571429,0.8917735207577144,0.8984820939870201,3
0.8809523809523809,0.8782150335722735,0.8808727409127868,3
0.8809523809523809,0.8777760599189173,0.9007541340945415,3
0.9226190476190477,0.9221776359122461,0.9236617549117547,3
0.8809523809523809,0.8794855442176871,0.8805918642760749,3
0.9107142857142857,0.9095728304405407,0.9139871049750814,3
0.9166666666666666,0.9155219495506772,0.9197609599395313,3
0.8630952380952381,0.8616202448345305,0.8657906722443064,3
0.9285714285714286,0.9274090563997225,0.9437602627257801,3
0.9226190476190477,0.9203237032822377,0.9307831050683365,3
0.8809523809523809,0.8790916560093766,0.8914191172811863,3
0.8690476190476191,0.8673862975980287,0.8693472686345494,3
0.9285714285714286,0.9271041255632211,0.9362361691858707,3
0.8988095238095238,0.8977031737018711,0.9001521661296098,3
0.9107142857142857,0.9099823822724612,0.9146552924456737,3
0.9166666666666666,0.9157224793750102,0.9198652537938253,3
0.8630952380952381,0.8618016046207535,0.8613675139943257,3
0.8928571428571429,0.8899596018364833,0.8957703266983186,3
0.9107142857142857,0.9088888283856836,0.912281550551255,3
0.8630952380952381,0.8611251956683746,0.8618604480405723,3
0.9226190476190477,0.9217910987997071,0.9302910052910053,3
0.8869047619047619,0.8861495880403444,0.8905149779209929,3
0.8928571428571429,0.8933167333977658,0.8977831031402461,3
0.8988095238095238,0.8961280549515843,0.902071027841336,3
0.8869047619047619,0.8861158263597289,0.8904020362353696,3
0.8869047619047619,0.8866723976451063,0.8930207723311172,3
0.9047619047619048,0.9050558878292803,0.9092133865040268,3
0.9285714285714286,0.9284497721270976,0.9352378511213097,4
0.8988095238095238,0.8955139805549641,0.9116732804232803,4
0.8928571428571429,0.8909753031647443,0.8988652279093455,4
0.8988095238095238,0.8993257909224296,0.9116855759470359,4
0.8690476190476191,0.867761424878437,0.8738123885918004,4
0.8869047619047619,0.8836541024351353,0.8931303811435175,4
0.8571428571428571,0.8547086040894091,0.8754085492240735,4
0.8809523809523809,0.8776592072644704,0.8901583865869581,4
0.8928571428571429,0.8897997505140361,0.9080301560352494,4
0.8571428571428571,0.8507446497242416,0.8810117693686242,4
0.8928571428571429,0.8898538961038961,0.908410138248848,4
0.9047619047619048,0.9032603443068559,0.907737521459326,4
0.8690476190476191,0.8680014728081323,0.8843537414965985,4
0.9166666666666666,0.9154880682772398,0.9237169789545913,4
0.9226190476190477,0.9216053189259493,0.9239930581749802,4
0.8928571428571429,0.8927825864938868,0.9143871753246752,4
0.9166666666666666,0.912080669199128,0.9367246898759503,4
0.8869047619047619,0.8862120323899001,0.9054664289958408,4
0.875,0.8737336355395207,0.8782142857142858,4
0.9047619047619048,0.903076249966893,0.9133004926108376,4
0.875,0.8712406806732341,0.8897753456221199,4
0.8869047619047619,0.8832192869515995,0.8893641528395115,4
0.9107142857142857,0.9094311182617457,0.921702201751844,4
0.8988095238095238,0.8973773134984986,0.9132107971393686,4
0.8928571428571429,0.8899561143135298,0.9164854403299781,4
0.8869047619047619,0.886378596844475,0.8918783961887412,4
0.8869047619047619,0.8831822211175845,0.9072820697820699,4
0.8273809523809523,0.8233862177992461,0.8384211274836275,4
0.8809523809523809,0.8747622987418905,0.8946886446886447,4
0.9107142857142857,0.9088084633291087,0.9111152882205514,4
0.8869047619047619,0.8795846889235028,0.9007250778295403,4
0.8690476190476191,0.867044200878914,0.8760316159326758,4
0.9166666666666666,0.9164919456154555,0.930604186118892,4
0.9107142857142857,0.9110000267095664,0.9186098310291859,4
0.8869047619047619,0.8867551100781137,0.8941421698746045,4
0.8988095238095238,0.8944345399871005,0.910957121640079,4
0.8928571428571429,0.8906484388627246,0.9010366329767775,4
0.9226190476190477,0.922581073579771,0.9252768495312357,4
0.9047619047619048,0.9015658912000375,0.917874210616146,4
0.9047619047619048,0.8984413535529155,0.9238298466239643,4
0.8511904761904762,0.8478550841922935,0.856368890148652,4
0.8690476190476191,0.8613693719143376,0.8892462450930193,4
0.8690476190476191,0.8667912804047072,0.8793411330049261,4
0.8928571428571429,0.8916535250734977,0.8960766155315028,4
0.8988095238095238,0.8957354726001844,0.9129960317460317,4
0.8452380952380952,0.838994673908467,0.8617789547580819,4
0.8928571428571429,0.8875820609443229,0.9020528083028083,4
0.9345238095238095,0.9336579780091055,0.9391061980347695,4
0.9047619047619048,0.9033557029611549,0.9131802721088436,4
0.8928571428571429,0.8922374732728142,0.9146957169964761,4
0.9345238095238095,0.9300794521382757,0.9423451100870457,4
0.8988095238095238,0.8935143693195092,0.915377383973443,4
0.8869047619047619,0.8825753106552219,0.8985449994150136,4
0.8630952380952381,0.8602022836302755,0.8723884265244559,4
0.875,0.873286757753557,0.8928419533682691,4
0.8988095238095238,0.8973158422159146,0.9044817160580707,4
0.8988095238095238,0.8974370747429719,0.9051562437840633,4
0.8869047619047619,0.8835334418667752,0.8891297408461816,4
0.9166666666666666,0.9154933690647976,0.9229099753293301,4
0.8452380952380952,0.8365100344775143,0.8544162883011605,4
0.8988095238095238,0.897304010400793,0.906037632444282,4
0.9047619047619048,0.9013331982523254,0.9210157450076806,4
0.8630952380952381,0.8585004177109441,0.8896312021312021,4
0.8988095238095238,0.8977801827801828,0.9038991710044342,4
0.9107142857142857,0.9080430272009721,0.9265873015873017,4
0.8630952380952381,0.8613306917811647,0.8927693423661166,4
0.8988095238095238,0.8936631512212908,0.9069686745666007,4
0.8630952380952381,0.8575956412883637,0.8684098639455782,4
0.875,0.872196720576053,0.8927540669792409,4
0.8630952380952381,0.8601160897672525,0.8752976190476192,4
0.8630952380952381,0.858060201346236,0.8942916402348451,4
0.9166666666666666,0.9165981977206467,0.9243742368742369,4
0.875,0.8743449372394556,0.8874299719887956,4
0.8928571428571429,0.8905743155848198,0.9006975867269984,4
0.8869047619047619,0.8852786244367878,0.9068486265473931,4
0.8988095238095238,0.8951540585637622,0.908596308893928,4
0.8869047619047619,0.8842487328256435,0.9036103665604174,4
0.9285714285714286,0.9268440709617181,0.9335718203365263,4
0.8928571428571429,0.8906064173921318,0.8959750566893425,4
0.9047619047619048,0.9024483721447412,0.9080036229051006,4
0.8988095238095238,0.9000816273353194,0.9038425925925926,4
0.8988095238095238,0.8940141855204808,0.9174283174808385,4
0.9166666666666666,0.9166106335250079,0.9221843184976826,4
0.9107142857142857,0.9073539203894162,0.9240911418330773,4
