,number,value,datetime_start,datetime_complete,duration,params_Tu,params_Tv,system_attrs_fail_reason,state
912,912,28206517.792164203,2022-01-14 12:03:52.775106,2022-01-14 12:03:55.606975,0 days 00:00:02.831869,2.6628538729488893,1750028.1189356658,,COMPLETE
913,913,59153791.62322955,2022-01-14 12:03:55.737843,2022-01-14 12:03:56.590418,0 days 00:00:00.852575,59.0080658324201,3668762.4107295624,,COMPLETE
914,914,1780931.7048447046,2022-01-14 12:03:56.721485,2022-01-14 12:04:00.675563,0 days 00:00:03.954078,0.22687397275403232,110590.80560478865,,COMPLETE
915,915,29860399.086330038,2022-01-14 12:04:00.816821,2022-01-14 12:04:01.698851,0 days 00:00:00.882030,44.63225698388173,1851704.1952408303,,COMPLETE
916,916,82946336.64818169,2022-01-14 12:04:01.826141,2022-01-14 12:04:02.809377,0 days 00:00:00.983236,37.51675096258041,5145445.996701476,,COMPLETE
917,917,32314152.966673758,2022-01-14 12:04:02.943828,2022-01-14 12:04:03.822108,0 days 00:00:00.878280,48.54346851965996,2003841.0030061717,,COMPLETE
918,918,1036042216.4412367,2022-01-14 12:04:03.962391,2022-01-14 12:04:09.137015,0 days 00:00:05.174624,5.69446402730431,64278204.23722898,,COMPLETE
919,919,9.223372036854776e+18,2022-01-14 12:04:09.313755,2022-01-14 12:04:09.549643,0 days 00:00:00.235888,0.07940225766300957,106671.66339365592,,COMPLETE
920,920,166935.7816812707,2022-01-14 12:04:09.646500,2022-01-14 12:04:12.459547,0 days 00:00:02.813047,3.5300294694985404,10386.106806532402,,COMPLETE
921,921,59586828.77079886,2022-01-14 12:04:12.605363,2022-01-14 12:04:15.701570,0 days 00:00:03.096207,8.184007774329213,3696852.9947369536,,COMPLETE
922,922,30869923.118767697,2022-01-14 12:04:15.870859,2022-01-14 12:04:16.784167,0 days 00:00:00.913308,52.260655165118536,1914143.7531777846,,COMPLETE
923,923,90940305.76151,2022-01-14 12:04:16.957190,2022-01-14 12:04:22.490785,0 days 00:00:05.533595,5.491735397419514,5642129.304719171,,COMPLETE
924,924,1519853.9799879906,2022-01-14 12:04:22.617991,2022-01-14 12:04:26.474670,0 days 00:00:03.856679,7.535337344957011,94268.54713843773,,COMPLETE
925,925,882984.8488310119,2022-01-14 12:04:26.654822,2022-01-14 12:04:30.528517,0 days 00:00:03.873695,9.454508308107997,54722.07149534536,,COMPLETE
926,926,56660164.879484944,2022-01-14 12:04:30.675785,2022-01-14 12:04:35.872870,0 days 00:00:05.197085,5.417896401777792,3515319.478573566,,COMPLETE
927,927,1456572.634319507,2022-01-14 12:04:36.061919,2022-01-14 12:04:36.963303,0 days 00:00:00.901384,86.17357537268025,88418.53540926604,,COMPLETE
928,928,1669841.2952519627,2022-01-14 12:04:37.123665,2022-01-14 12:04:40.325706,0 days 00:00:03.202041,3.4083226397248247,103630.87090080965,,COMPLETE
929,929,29579827.13550485,2022-01-14 12:04:40.489152,2022-01-14 12:04:44.330311,0 days 00:00:03.841159,2.3170763613967558,1835233.6485373215,,COMPLETE
930,930,53446701.93338923,2022-01-14 12:04:44.514368,2022-01-14 12:04:47.891191,0 days 00:00:03.376823,9.33356049864611,3315886.0363148716,,COMPLETE
931,931,136286635.71685,2022-01-14 12:04:48.051798,2022-01-14 12:04:50.932037,0 days 00:00:02.880239,7.274838359172428,8455482.779890781,,COMPLETE
932,932,216263.27552510268,2022-01-14 12:04:51.112938,2022-01-14 12:04:52.355055,0 days 00:00:01.242117,47.929671847131594,12434.779275991023,,COMPLETE
933,933,258942.57871266594,2022-01-14 12:04:52.488637,2022-01-14 12:04:54.026627,0 days 00:00:01.537990,33.23831963206327,15455.613531910973,,COMPLETE
934,934,88337913.1796126,2022-01-14 12:04:54.155964,2022-01-14 12:04:55.056544,0 days 00:00:00.900580,55.7973996576245,5479487.091812218,,COMPLETE
935,935,755072665.3279967,2022-01-14 12:04:55.215687,2022-01-14 12:04:56.207210,0 days 00:00:00.991523,41.34149048519972,46845456.98882552,,COMPLETE
936,936,31845496.84164784,2022-01-14 12:04:56.362199,2022-01-14 12:05:00.703934,0 days 00:00:04.341735,10.303236255422604,1975685.4768092246,,COMPLETE
937,937,216642.1700594458,2022-01-14 12:05:00.832900,2022-01-14 12:05:02.493283,0 days 00:00:01.660383,31.06994302109605,12885.81083968234,,COMPLETE
938,938,9.223372036854776e+18,2022-01-14 12:05:02.669658,2022-01-14 12:05:02.963728,0 days 00:00:00.294070,0.03697072361637743,3243200.8157474026,,COMPLETE
939,939,32175123.687403157,2022-01-14 12:05:03.163330,2022-01-14 12:05:08.920699,0 days 00:00:05.757369,5.197803066223969,1996219.9077018227,,COMPLETE
940,940,496533.38812546857,2022-01-14 12:05:09.105756,2022-01-14 12:05:12.104570,0 days 00:00:02.998814,11.93515713400143,30721.365842344952,,COMPLETE
941,941,76534421.92745136,2022-01-14 12:05:12.266528,2022-01-14 12:05:15.725230,0 days 00:00:03.458702,2.084347323274815,4748395.385520428,,COMPLETE
942,942,393465.15896482527,2022-01-14 12:05:15.892217,2022-01-14 12:05:20.329600,0 days 00:00:04.437383,9.018876999245911,24358.828278524095,,COMPLETE
943,943,30087225.533025526,2022-01-14 12:05:20.746200,2022-01-14 12:05:29.931296,0 days 00:00:09.185096,6.74598056191841,1866660.0911240666,,COMPLETE
944,944,111194248.84765851,2022-01-14 12:05:30.348633,2022-01-14 12:05:36.221246,0 days 00:00:05.872613,3.6354514625001957,6898749.342419939,,COMPLETE
945,945,55409525.69713197,2022-01-14 12:05:36.830964,2022-01-14 12:05:38.173084,0 days 00:00:01.342120,44.9575381596377,3436816.627656922,,COMPLETE
946,946,972566.82087074,2022-01-14 12:05:39.527922,2022-01-14 12:05:46.580873,0 days 00:00:07.052951,10.364785861026276,60263.79052322441,,COMPLETE
947,947,9.223372036854776e+18,2022-01-14 12:05:46.722859,2022-01-14 12:05:46.988873,0 days 00:00:00.266014,0.06109962320327256,1914092.4765106125,,COMPLETE
948,948,1018567.5839865162,2022-01-14 12:05:47.176591,2022-01-14 12:05:50.534450,0 days 00:00:03.357859,12.38618388978092,63099.612227797035,,COMPLETE
949,949,70293417.04056977,2022-01-14 12:05:50.794583,2022-01-14 12:05:51.827941,0 days 00:00:01.033358,50.09252523982836,4360113.85395805,,COMPLETE
950,950,174991.02703220898,2022-01-14 12:05:52.040241,2022-01-14 12:05:56.288889,0 days 00:00:04.248648,9.05081621725476,10803.465393032664,,COMPLETE
951,951,27687254.73134653,2022-01-14 12:05:56.450757,2022-01-14 12:05:58.051645,0 days 00:00:01.600888,27.648145501158186,1717308.4185111017,,COMPLETE
952,952,51732839.179719575,2022-01-14 12:05:58.228740,2022-01-14 12:06:05.788847,0 days 00:00:07.560107,6.496703535769496,3209602.2611096185,,COMPLETE
953,953,21934.952826216937,2022-01-14 12:06:05.994738,2022-01-14 12:06:26.048697,0 days 00:00:20.053959,4.408843895952947,1403.8692299441345,,COMPLETE
954,954,29181029.176008377,2022-01-14 12:06:26.303730,2022-01-14 12:06:34.999435,0 days 00:00:08.695705,1.5939145373270152,1810492.184642308,,COMPLETE
955,955,1509324.0457204846,2022-01-14 12:06:35.215773,2022-01-14 12:06:56.186131,0 days 00:00:20.970358,3.3526308290027167,93672.60810584738,,COMPLETE
956,956,181835.23256565252,2022-01-14 12:06:56.368339,2022-01-14 12:07:02.465542,0 days 00:00:06.097203,5.569035328473798,11284.726917984102,,COMPLETE
957,957,99674187.6082928,2022-01-14 12:07:02.648331,2022-01-14 12:07:07.407806,0 days 00:00:04.759475,4.013634512828968,6184016.984884074,,COMPLETE
958,958,59834416.95008728,2022-01-14 12:07:07.670778,2022-01-14 12:07:10.592761,0 days 00:00:02.921983,2.5478824526241737,3712289.3367264783,,COMPLETE
959,959,29137618.78254805,2022-01-14 12:07:10.758127,2022-01-14 12:07:14.760958,0 days 00:00:04.002831,4.286531440799021,1807779.0187462189,,COMPLETE
960,960,76997995.16232684,2022-01-14 12:07:14.972858,2022-01-14 12:07:20.452777,0 days 00:00:05.479919,4.948784700811411,4777126.960438375,,COMPLETE
961,961,28616115.068315096,2022-01-14 12:07:20.596652,2022-01-14 12:07:34.136212,0 days 00:00:13.539560,1.8722958801787302,1775442.411275648,,COMPLETE
962,962,2002343.4875732001,2022-01-14 12:07:34.309308,2022-01-14 12:07:55.688705,0 days 00:00:21.379397,1.6054288074283236,124270.24426730715,,COMPLETE
963,963,850236.3126458486,2022-01-14 12:07:55.870175,2022-01-14 12:08:19.316709,0 days 00:00:23.446534,6.567096576632725,52739.528393945206,,COMPLETE
964,964,1116916.269718429,2022-01-14 12:08:19.556134,2022-01-14 12:08:25.101972,0 days 00:00:05.545838,4.649368671857434,69311.7492110484,,COMPLETE
965,965,574777.1807405864,2022-01-14 12:08:25.288800,2022-01-14 12:08:29.478825,0 days 00:00:04.190025,7.461920591917682,35635.17258691953,,COMPLETE
966,966,691523087.0845914,2022-01-14 12:08:29.648811,2022-01-14 12:08:30.541556,0 days 00:00:00.892745,53.92764909980451,42902390.58470494,,COMPLETE
967,967,53098709.78368011,2022-01-14 12:08:30.682117,2022-01-14 12:08:35.894944,0 days 00:00:05.212827,0.37129201584178273,3294452.070194146,,COMPLETE
968,968,1376895033.882571,2022-01-14 12:08:36.089001,2022-01-14 12:08:38.660433,0 days 00:00:02.571432,3.4733773309888645,85425446.30222028,,COMPLETE
969,969,31018207.70967587,2022-01-14 12:08:38.828193,2022-01-14 12:08:44.285972,0 days 00:00:05.457779,6.395850232966058,1924425.1975412332,,COMPLETE
970,970,414214.569125491,2022-01-14 12:08:44.455325,2022-01-14 12:08:45.746144,0 days 00:00:01.290819,37.130833831990955,24991.03448471978,,COMPLETE
971,971,81807024.58448249,2022-01-14 12:08:45.911292,2022-01-14 12:08:49.451770,0 days 00:00:03.540478,2.0235779952476696,5075518.958588791,,COMPLETE
972,972,53299097.62057131,2022-01-14 12:08:49.638452,2022-01-14 12:08:52.548135,0 days 00:00:02.909683,7.71386206991333,3306755.931389241,,COMPLETE
973,973,30959403.179399054,2022-01-14 12:08:52.679494,2022-01-14 12:09:10.503177,0 days 00:00:17.823683,0.19366234826631867,1920883.7740497817,,COMPLETE
974,974,925092.6826963311,2022-01-14 12:09:10.684663,2022-01-14 12:09:11.889650,0 days 00:00:01.204987,40.18997293213144,56610.05533133543,,COMPLETE
975,975,592036.3109267745,2022-01-14 12:09:12.049216,2022-01-14 12:09:13.214304,0 days 00:00:01.165088,48.24589333721282,35742.01101808499,,COMPLETE
976,976,129076897.89374217,2022-01-14 12:09:13.366918,2022-01-14 12:09:18.795621,0 days 00:00:05.428703,4.962442893048408,8008209.646472578,,COMPLETE
977,977,885275095.1583503,2022-01-14 12:09:18.959189,2022-01-14 12:09:19.792082,0 days 00:00:00.832893,83.81701882095099,54922408.22535052,,COMPLETE
978,978,649497.3798125336,2022-01-14 12:09:19.949025,2022-01-14 12:09:21.075423,0 days 00:00:01.126398,50.902766096040224,39239.7269796684,,COMPLETE
979,979,56566848.21003574,2022-01-14 12:09:21.224101,2022-01-14 12:09:40.517132,0 days 00:00:19.293031,3.3488880500611895,3509555.3667216985,,COMPLETE
980,980,101032677.24245533,2022-01-14 12:09:40.670761,2022-01-14 12:09:43.480832,0 days 00:00:02.810071,8.402866911058302,6268235.686137064,,COMPLETE
981,981,31417989.444172457,2022-01-14 12:09:43.631958,2022-01-14 12:09:48.457225,0 days 00:00:04.825267,0.13069484691343014,1949335.4252786224,,COMPLETE
982,982,237913.1368489585,2022-01-14 12:09:48.611836,2022-01-14 12:10:08.047038,0 days 00:00:19.435202,6.0371855414099365,14757.198682361413,,COMPLETE
983,983,53239754.16476039,2022-01-14 12:10:08.202722,2022-01-14 12:10:08.979803,0 days 00:00:00.777081,86.87710357585527,3301136.7290419885,,COMPLETE
984,984,182955.75860728588,2022-01-14 12:10:09.147960,2022-01-14 12:10:10.564959,0 days 00:00:01.416999,42.360099969429044,10509.091249964762,,COMPLETE
985,985,28695258.06868011,2022-01-14 12:10:10.738750,2022-01-14 12:10:14.250076,0 days 00:00:03.511326,8.425080231396475,1780271.9088984411,,COMPLETE
986,986,79204988.05334957,2022-01-14 12:10:14.844974,2022-01-14 12:10:15.718514,0 days 00:00:00.873540,46.177764377346556,4913105.4075547075,,COMPLETE
987,987,30734607.92929752,2022-01-14 12:10:15.861328,2022-01-14 12:10:19.440091,0 days 00:00:03.578763,3.698741565436146,1906866.0870615493,,COMPLETE
988,988,190162.88237695862,2022-01-14 12:10:19.642177,2022-01-14 12:10:27.011696,0 days 00:00:07.369519,11.148744604206053,11729.836071931326,,COMPLETE
989,989,810392.0682840926,2022-01-14 12:10:27.178754,2022-01-14 12:10:46.118980,0 days 00:00:18.940226,6.910275335511136,50262.123012287615,,COMPLETE
990,990,52218244.00977252,2022-01-14 12:10:46.283145,2022-01-14 12:10:52.484811,0 days 00:00:06.201666,5.515552299942283,3239732.1485604276,,COMPLETE
991,991,79054373.42660627,2022-01-14 12:10:52.662453,2022-01-14 12:11:12.369311,0 days 00:00:19.706858,0.11979557386300588,4904795.2502597105,,COMPLETE
992,992,165662282.0904801,2022-01-14 12:11:12.533904,2022-01-14 12:11:13.721620,0 days 00:00:01.187716,35.237774053336864,10277372.159704786,,COMPLETE
993,993,30447342.099534776,2022-01-14 12:11:13.868152,2022-01-14 12:11:18.542146,0 days 00:00:04.673994,1.8475418324319164,1889055.6521072085,,COMPLETE
994,994,28974637.699148156,2022-01-14 12:11:18.708612,2022-01-14 12:11:21.198108,0 days 00:00:02.489496,13.468180879562743,1797527.641413856,,COMPLETE
995,995,53771377.2973749,2022-01-14 12:11:21.720768,2022-01-14 12:11:26.344311,0 days 00:00:04.623543,9.897832918919985,3336019.967388546,,COMPLETE
996,996,383739230.9345188,2022-01-14 12:11:26.737606,2022-01-14 12:11:27.701809,0 days 00:00:00.964203,52.20980419442867,23806886.9444172,,COMPLETE
997,997,107110116.07555777,2022-01-14 12:11:27.852770,2022-01-14 12:11:32.198060,0 days 00:00:04.345290,4.2547903786322125,6645354.459275815,,COMPLETE
998,998,29783163.003795683,2022-01-14 12:11:32.376188,2022-01-14 12:11:35.953312,0 days 00:00:03.577124,8.117784544408691,1847773.035720133,,COMPLETE
999,999,71538851.82896234,2022-01-14 12:11:36.122176,2022-01-14 12:11:39.078218,0 days 00:00:02.956042,11.364846933025069,4438347.186449098,,COMPLETE
1000,1000,26037475.157278825,2022-01-14 12:11:39.241490,2022-01-14 12:11:46.145851,0 days 00:00:06.904361,6.137372504722425,1615414.0980221028,,COMPLETE
1001,1001,26093998.369608246,2022-01-14 12:11:46.323456,2022-01-14 12:12:07.677204,0 days 00:00:21.353748,1.919137977422618,1618964.843205473,,COMPLETE
1002,1002,373058.86333877436,2022-01-14 12:12:07.821252,2022-01-14 12:12:08.987391,0 days 00:00:01.166139,56.8946693675393,21936.41806885719,,COMPLETE
1003,1003,505372958.37737757,2022-01-14 12:12:09.155234,2022-01-14 12:12:11.518697,0 days 00:00:02.363463,13.212195635070367,31354270.9785733,,COMPLETE
1004,1004,67273443.82387681,2022-01-14 12:12:11.664652,2022-01-14 12:12:15.212430,0 days 00:00:03.547778,9.517623231390719,4173723.0406585624,,COMPLETE
1005,1005,32383931.20907297,2022-01-14 12:12:15.387376,2022-01-14 12:12:16.395087,0 days 00:00:01.007711,39.06717846507671,2008410.4410134219,,COMPLETE
1006,1006,232108.68144425846,2022-01-14 12:12:16.553880,2022-01-14 12:12:17.558959,0 days 00:00:01.005079,78.61699765347315,12639.885336624204,,COMPLETE
1007,1007,50665774.30540672,2022-01-14 12:12:17.699769,2022-01-14 12:12:18.525906,0 days 00:00:00.826137,81.72888997978066,3141572.2152671665,,COMPLETE
1008,1008,91804105.63148193,2022-01-14 12:12:18.693718,2022-01-14 12:12:23.388258,0 days 00:00:04.694540,4.58282841478497,5695733.48552898,,COMPLETE
1009,1009,9.223372036854776e+18,2022-01-14 12:12:23.593915,2022-01-14 12:12:23.855872,0 days 00:00:00.261957,0.0676426733567923,1698754.1490915138,,COMPLETE
1010,1010,26455311.600599747,2022-01-14 12:12:24.042541,2022-01-14 12:12:27.255667,0 days 00:00:03.213126,8.369370185886977,1641301.9527277844,,COMPLETE
1011,1011,57679787.53183507,2022-01-14 12:12:27.400268,2022-01-14 12:12:33.556139,0 days 00:00:06.155871,11.035582852729192,3578484.402692259,,COMPLETE
1012,1012,9.223372036854776e+18,2022-01-14 12:12:33.702808,2022-01-14 12:12:33.958664,0 days 00:00:00.255856,0.013281388948064077,1577594.4014485483,,COMPLETE
1013,1013,108318365.7122376,2022-01-14 12:12:34.099584,2022-01-14 12:12:36.302623,0 days 00:00:02.203039,3.017624950886618,6720329.851400849,,COMPLETE
1014,1014,412176.7668706264,2022-01-14 12:12:36.468508,2022-01-14 12:12:37.664752,0 days 00:00:01.196244,44.68407923924235,24673.09350162646,,COMPLETE
1015,1015,1184858.4083955495,2022-01-14 12:12:37.862123,2022-01-14 12:12:47.001215,0 days 00:00:09.139092,6.475163683916227,73501.24892797339,,COMPLETE
1016,1016,2072616.638182839,2022-01-14 12:12:47.169859,2022-01-14 12:12:50.826903,0 days 00:00:03.657044,12.754246084453435,128486.78453889863,,COMPLETE
1017,1017,1800884.0175003312,2022-01-14 12:12:50.969254,2022-01-14 12:12:51.978578,0 days 00:00:01.009324,48.61827159193677,110732.52828628328,,COMPLETE
1018,1018,385291.45243091125,2022-01-14 12:12:52.106244,2022-01-14 12:12:53.462340,0 days 00:00:01.356096,31.51869181252545,23338.786797831566,,COMPLETE
1019,1019,60480683.31343119,2022-01-14 12:12:53.611265,2022-01-14 12:12:56.664585,0 days 00:00:03.053320,8.991194788525917,3752294.7994704023,,COMPLETE
1020,1020,1381239.3505321948,2022-01-14 12:12:56.829789,2022-01-14 12:13:00.913200,0 days 00:00:04.083411,4.2774314209382505,85715.90652091289,,COMPLETE
1021,1021,54087405.24164011,2022-01-14 12:13:01.031074,2022-01-14 12:13:02.418272,0 days 00:00:01.387198,28.180870639566123,3355214.876022733,,COMPLETE
1022,1022,30627038.951654553,2022-01-14 12:13:02.583639,2022-01-14 12:13:03.527540,0 days 00:00:00.943901,89.42057693199374,1898132.6041091245,,COMPLETE
1023,1023,94723.30974054239,2022-01-14 12:13:03.697587,2022-01-14 12:13:06.179548,0 days 00:00:02.481961,14.166629200780735,5737.983324600395,,COMPLETE
1024,1024,1525252269.9597712,2022-01-14 12:13:06.326121,2022-01-14 12:13:09.155022,0 days 00:00:02.828901,11.928932726865707,94629722.55611967,,COMPLETE
1025,1025,78696382.00518374,2022-01-14 12:13:09.383893,2022-01-14 12:13:11.427644,0 days 00:00:02.043751,15.094890928234165,4882329.451098943,,COMPLETE
1026,1026,29492124.908647444,2022-01-14 12:13:11.591370,2022-01-14 12:13:13.880097,0 days 00:00:02.288727,15.265013571871645,1829591.516656659,,COMPLETE
1027,1027,53095043.50937564,2022-01-14 12:13:14.037760,2022-01-14 12:13:15.944083,0 days 00:00:01.906323,14.326571186694885,3293987.5568271778,,COMPLETE
1028,1028,28070693.39562925,2022-01-14 12:13:16.154965,2022-01-14 12:13:18.383723,0 days 00:00:02.228758,13.363575265159689,1741447.4959234847,,COMPLETE
1029,1029,1249783.2796449726,2022-01-14 12:13:18.554456,2022-01-14 12:13:21.028135,0 days 00:00:02.473679,14.699656622813453,77391.32643566895,,COMPLETE
1030,1030,727382.0094857833,2022-01-14 12:13:21.192503,2022-01-14 12:13:23.437038,0 days 00:00:02.244535,15.708394839315297,44956.32082735336,,COMPLETE
1031,1031,133181232.53707653,2022-01-14 12:13:23.570484,2022-01-14 12:13:25.823363,0 days 00:00:02.252879,12.247527555386515,8262748.217500608,,COMPLETE
1032,1032,116173.74552175864,2022-01-14 12:13:25.954469,2022-01-14 12:13:31.312376,0 days 00:00:05.357907,10.898695448900337,7120.571454116817,,COMPLETE
1033,1033,79066933.36057168,2022-01-14 12:13:31.470376,2022-01-14 12:13:34.528926,0 days 00:00:03.058550,8.485089464523615,4905433.821965523,,COMPLETE
1034,1034,2163307.1055965424,2022-01-14 12:13:34.686295,2022-01-14 12:13:38.740616,0 days 00:00:04.054321,10.54029323523055,134136.50627349538,,COMPLETE
1035,1035,50915262.3951891,2022-01-14 12:13:38.872150,2022-01-14 12:13:42.424210,0 days 00:00:03.552060,10.467484795290078,3158810.1022160375,,COMPLETE
1036,1036,643285.5748154182,2022-01-14 12:13:42.552056,2022-01-14 12:13:45.940139,0 days 00:00:03.388083,11.431930471166407,39837.57847150527,,COMPLETE
1037,1037,382741.8170121554,2022-01-14 12:13:46.083054,2022-01-14 12:13:50.138873,0 days 00:00:04.055819,10.201997791590252,23672.70434991213,,COMPLETE
1038,1038,99275508.51935992,2022-01-14 12:13:50.305589,2022-01-14 12:13:53.457369,0 days 00:00:03.151780,9.289531319778778,6159200.785277983,,COMPLETE
1039,1039,1715409.3391494106,2022-01-14 12:13:53.698025,2022-01-14 12:13:58.085650,0 days 00:00:04.387625,12.61127262857672,106328.13131499509,,COMPLETE
1040,1040,22918.141599700153,2022-01-14 12:13:58.271766,2022-01-14 12:14:17.898755,0 days 00:00:19.626989,9.354528481057072,1376.82430770168,,COMPLETE
1041,1041,52371310.79822764,2022-01-14 12:14:18.086481,2022-01-14 12:14:21.862686,0 days 00:00:03.776205,9.684553209224426,3249160.868151827,,COMPLETE
1042,1042,29536174.42522305,2022-01-14 12:14:22.010615,2022-01-14 12:14:24.517851,0 days 00:00:02.507236,11.633783131953976,1832408.1845062193,,COMPLETE
1043,1043,29917351.010321002,2022-01-14 12:14:24.656888,2022-01-14 12:14:27.783132,0 days 00:00:03.126244,8.532230640336955,1856091.231763902,,COMPLETE
1044,1044,77480306.60750905,2022-01-14 12:14:27.908656,2022-01-14 12:14:48.703445,0 days 00:00:20.794789,7.6511482497401655,4807009.171466841,,COMPLETE
1045,1045,28927101.35275302,2022-01-14 12:14:48.872280,2022-01-14 12:14:54.113454,0 days 00:00:05.241174,10.397684808402747,1794620.4110085706,,COMPLETE
1046,1046,53890097.11093097,2022-01-14 12:14:54.267993,2022-01-14 12:14:56.950313,0 days 00:00:02.682320,13.081625270988605,3343343.226865873,,COMPLETE
1047,1047,330304.28992097615,2022-01-14 12:14:57.089197,2022-01-14 12:15:17.217925,0 days 00:00:20.128728,7.887735391667249,20460.45032766326,,COMPLETE
1048,1048,1278581.3677858803,2022-01-14 12:15:17.362354,2022-01-14 12:15:20.848202,0 days 00:00:03.485848,11.430951511958108,79252.92393556389,,COMPLETE
1049,1049,2106323.4551690263,2022-01-14 12:15:20.995848,2022-01-14 12:15:41.263981,0 days 00:00:20.268133,9.633251359583209,130617.9628450092,,COMPLETE
1050,1050,86307328.47268182,2022-01-14 12:15:41.405612,2022-01-14 12:15:43.724063,0 days 00:00:02.318451,12.949863130975928,5354578.367668205,,COMPLETE
1051,1051,47130160.537974805,2022-01-14 12:15:43.904966,2022-01-14 12:15:47.211679,0 days 00:00:03.306713,9.512486644272947,2923992.1671210146,,COMPLETE
1052,1052,28424837.771443095,2022-01-14 12:15:47.372870,2022-01-14 12:16:08.296143,0 days 00:00:20.923273,7.003127337303561,1763518.0502108084,,COMPLETE
1053,1053,30424267.089314632,2022-01-14 12:16:08.464151,2022-01-14 12:16:11.543555,0 days 00:00:03.079404,11.842489932610683,1887502.625047391,,COMPLETE
1054,1054,773543.899007239,2022-01-14 12:16:11.706508,2022-01-14 12:16:15.067127,0 days 00:00:03.360619,6.917335148628717,47975.87453184932,,COMPLETE
1055,1055,899856.1298541159,2022-01-14 12:16:15.241383,2022-01-14 12:16:18.080887,0 days 00:00:02.839504,13.258990989793402,55714.58347917912,,COMPLETE
1056,1056,117932468.454165,2022-01-14 12:16:18.295996,2022-01-14 12:16:25.444442,0 days 00:00:07.148446,10.587797701254583,7316693.927503033,,COMPLETE
1057,1057,52445670.2723041,2022-01-14 12:16:25.581222,2022-01-14 12:16:28.503253,0 days 00:00:02.922031,7.736735200064715,3253807.15824721,,COMPLETE
1058,1058,2196191.3257941604,2022-01-14 12:16:28.710343,2022-01-14 12:16:31.819475,0 days 00:00:03.109132,9.11557437558942,136202.14265031842,,COMPLETE
1059,1059,78402095.21378687,2022-01-14 12:16:31.965533,2022-01-14 12:16:33.171456,0 days 00:00:01.205923,33.846978100305236,4863604.895786492,,COMPLETE
1060,1060,28582261.271359302,2022-01-14 12:16:33.388541,2022-01-14 12:16:36.029583,0 days 00:00:02.641042,13.746622090249204,1773177.3448449792,,COMPLETE
1061,1061,55913665.44368836,2022-01-14 12:16:36.198968,2022-01-14 12:16:37.216752,0 days 00:00:01.017784,42.83888526661063,3468148.214596094,,COMPLETE
1062,1062,227154.36359609288,2022-01-14 12:16:37.391242,2022-01-14 12:16:42.584180,0 days 00:00:05.192938,10.386533404212443,14016.132515256653,,COMPLETE
1063,1063,160084.49535081701,2022-01-14 12:16:42.778705,2022-01-14 12:16:44.293234,0 days 00:00:01.514529,46.962577127960515,8972.953806169833,,COMPLETE
1064,1064,30012063.419522356,2022-01-14 12:16:44.425792,2022-01-14 12:16:47.865853,0 days 00:00:03.440061,7.1172794023363135,1861990.9880120724,,COMPLETE
1065,1065,80211259.24666998,2022-01-14 12:16:48.036060,2022-01-14 12:16:50.825083,0 days 00:00:02.789023,12.057495830129348,4976385.776963214,,COMPLETE
1066,1066,746015.1460617412,2022-01-14 12:16:51.063915,2022-01-14 12:16:52.044622,0 days 00:00:00.980707,84.76629233029803,44369.43431298828,,COMPLETE
1067,1067,1794569.4490057877,2022-01-14 12:16:52.256260,2022-01-14 12:16:56.218143,0 days 00:00:03.961883,8.486814424643509,111296.4354937766,,COMPLETE
1068,1068,49492534.451740295,2022-01-14 12:16:56.387748,2022-01-14 12:16:57.311354,0 days 00:00:00.923606,50.134416277033154,3069582.9995466606,,COMPLETE
1069,1069,28173.147765510545,2022-01-14 12:16:57.487205,2022-01-14 12:16:59.354084,0 days 00:00:01.866879,63.07084818648909,294.80022321244087,,COMPLETE
1070,1070,272393.116794282,2022-01-14 12:16:59.525612,2022-01-14 12:17:00.582079,0 days 00:00:01.056467,79.2578456426513,15123.342652295865,,COMPLETE
1071,1071,1250082.9306906546,2022-01-14 12:17:00.754133,2022-01-14 12:17:01.829086,0 days 00:00:01.074953,51.50861616499572,76486.29431759499,,COMPLETE
1072,1072,31139545.454594463,2022-01-14 12:17:01.968552,2022-01-14 12:17:02.743077,0 days 00:00:00.774525,64.53046063894698,1930560.605438339,,COMPLETE
1073,1073,345246.6472146381,2022-01-14 12:17:02.910876,2022-01-14 12:17:03.928195,0 days 00:00:01.017319,70.89536083708603,19855.794464812534,,COMPLETE
1074,1074,112061184.15928651,2022-01-14 12:17:04.080957,2022-01-14 12:17:04.823245,0 days 00:00:00.742288,67.16209253155122,6951039.77606681,,COMPLETE
1075,1075,63627242.23891831,2022-01-14 12:17:05.000114,2022-01-14 12:17:05.901065,0 days 00:00:00.900951,56.77564609361995,3946361.140704044,,COMPLETE
1076,1076,411177.5025793058,2022-01-14 12:17:06.071834,2022-01-14 12:17:07.077588,0 days 00:00:01.005754,62.85643649528406,24150.349559357015,,COMPLETE
1077,1077,33629053.19503406,2022-01-14 12:17:07.241735,2022-01-14 12:17:08.140560,0 days 00:00:00.898825,59.53920726020165,2085141.360018837,,COMPLETE
1078,1078,75358461.79371339,2022-01-14 12:17:08.320693,2022-01-14 12:17:09.204474,0 days 00:00:00.883781,54.06421113674904,4674259.015859664,,COMPLETE
1079,1079,31141968.58454241,2022-01-14 12:17:09.386540,2022-01-14 12:17:10.160997,0 days 00:00:00.774457,63.212749368948415,1930744.3492673188,,COMPLETE
